GameID,Date,Home,WINorLOSS,FieldGoals,FieldGoals.,X3PointShots,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls
4209,11/1/2016,Away,L,43,0.478,17,0.386,17,25,0.68,11,32,30,5,2,7,25
5209,11/2/2016,Away,W,42,0.472,15,0.375,19,27,0.704,19,54,25,12,8,19,21
6209,11/5/2016,Away,L,37,0.435,12,0.333,11,13,0.846,12,43,22,9,7,26,26
7209,11/7/2016,Away,W,41,0.519,17,0.459,15,18,0.833,6,37,28,6,7,18,18
889,11/9/2016,Away,W,37,0.474,10,0.333,17,22,0.773,8,45,25,7,4,19,24
970,11/12/2016,Home,L,34,0.382,15,0.319,17,21,0.81,16,46,22,6,4,14,19
1070,11/14/2016,Home,W,44,0.484,17,0.425,10,17,0.588,16,55,20,6,10,17,19
11109,11/16/2016,Away,L,40,0.435,14,0.35,9,14,0.643,12,47,25,10,4,16,10
1272,11/17/2016,Home,W,46,0.484,14,0.438,20,25,0.8,17,54,26,6,6,13,17
1370,11/19/2016,Home,W,42,0.447,12,0.375,15,20,0.75,10,39,28,8,3,4,16
1470,11/21/2016,Away,W,35,0.449,10,0.323,19,27,0.704,12,46,22,4,6,15,20
1570,11/23/2016,Home,L,38,0.487,14,0.333,12,12,1,11,39,29,6,7,26,22
1670,11/25/2016,Away,W,40,0.471,21,0.42,16,20,0.8,8,42,27,8,2,14,19
1770,11/27/2016,Away,W,46,0.561,17,0.472,21,28,0.75,7,36,26,7,8,11,23
1870,11/29/2016,Away,L,37,0.407,11,0.367,16,22,0.727,15,38,14,5,6,7,20
1970,12/1/2016,Away,W,48,0.444,14,0.318,22,30,0.733,15,56,26,11,4,19,28
2070,12/2/2016,Away,W,45,0.511,17,0.459,21,25,0.84,10,41,25,11,7,11,14
21109,12/5/2016,Home,W,34,0.447,12,0.316,27,31,0.871,7,46,20,8,7,16,14
2272,12/7/2016,Home,W,51,0.543,15,0.417,17,21,0.81,15,52,35,20,2,20,22
2370,12/9/2016,Away,W,36,0.391,11,0.262,19,30,0.633,16,52,26,9,1,15,24
2470,12/10/2016,Home,W,37,0.5,19,0.514,16,22,0.727,10,48,31,4,1,15,16
2570,12/12/2016,Home,W,42,0.462,17,0.395,21,36,0.583,11,39,23,10,5,14,25
2670,12/14/2016,Home,W,50,0.588,22,0.524,10,16,0.625,8,47,40,8,5,16,11
2770,12/16/2016,Home,W,42,0.447,24,0.393,14,19,0.737,13,57,27,7,4,14,18
2870,12/17/2016,Away,W,39,0.406,17,0.333,16,20,0.8,10,47,25,14,4,16,22
2970,12/20/2016,Home,L,35,0.38,6,0.158,24,27,0.889,20,51,22,10,5,16,17
3070,12/21/2016,Away,W,46,0.535,18,0.474,15,26,0.577,9,37,30,4,8,11,22
31109,12/23/2016,Away,L,38,0.427,20,0.385,13,15,0.867,10,40,27,5,3,13,22
3272,12/26/2016,Home,W,46,0.5,15,0.349,24,30,0.8,10,47,28,11,4,20,22
3370,12/27/2016,Away,W,41,0.526,17,0.531,24,28,0.857,10,47,23,7,5,16,22
3470,12/30/2016,Home,W,45,0.556,14,0.35,36,43,0.837,9,45,29,12,5,13,17
3570,12/31/2016,Home,W,42,0.457,21,0.382,24,29,0.828,10,46,30,3,2,13,20
3670,1/2/2017,Home,W,37,0.43,12,0.308,15,21,0.714,7,41,25,9,9,13,12
3770,1/5/2017,Home,W,41,0.477,15,0.385,21,30,0.7,9,43,27,6,3,9,20
3870,1/6/2017,Away,W,39,0.453,15,0.306,7,12,0.583,12,45,26,12,1,15,15
3970,1/8/2017,Away,W,46,0.517,11,0.289,26,31,0.839,10,39,27,9,6,15,22
4070,1/10/2017,Home,W,40,0.488,17,0.436,24,33,0.727,6,44,25,8,5,10,17
41109,1/11/2017,Away,L,36,0.414,15,0.357,18,22,0.818,7,32,23,7,4,15,23
4272,1/13/2017,Home,L,33,0.402,10,0.244,29,36,0.806,10,31,19,9,2,12,20
4370,1/15/2017,Away,W,46,0.5,21,0.477,24,32,0.75,13,52,30,9,3,13,21
4470,1/17/2017,Away,L,36,0.4,9,0.231,22,28,0.786,11,49,21,8,3,17,16
4570,1/18/2017,Home,W,43,0.453,14,0.318,11,15,0.733,13,46,25,9,12,10,17
4670,1/20/2017,Home,L,43,0.448,7,0.2,15,18,0.833,13,41,26,8,3,14,17
4770,1/21/2017,Away,W,41,0.513,16,0.381,21,25,0.84,6,46,27,11,6,12,25
4870,1/23/2017,Away,L,39,0.506,14,0.4,22,28,0.786,5,28,26,11,4,21,22
4970,1/25/2017,Away,L,36,0.468,10,0.323,27,38,0.711,6,30,28,8,5,17,18
5070,1/27/2017,Away,W,42,0.519,12,0.387,27,28,0.964,6,41,25,10,4,23,29
51109,1/29/2017,Away,L,34,0.41,11,0.282,22,25,0.88,11,41,21,7,6,15,24
5272,1/31/2017,Home,W,38,0.447,14,0.311,15,22,0.682,11,60,28,4,4,14,24
5370,2/2/2017,Home,L,35,0.376,13,0.255,25,33,0.758,7,37,19,11,4,9,20
5470,2/3/2017,Home,W,44,0.449,16,0.372,17,25,0.68,8,48,24,7,3,11,23
5570,2/7/2017,Home,W,44,0.494,16,0.421,24,36,0.667,10,42,31,9,2,10,15
5670,2/9/2017,Away,W,39,0.448,13,0.325,16,20,0.8,9,42,22,13,5,17,19
5770,2/11/2017,Home,W,42,0.494,18,0.5,31,39,0.795,16,55,27,8,4,21,23
5870,2/15/2017,Home,L,36,0.414,13,0.325,24,31,0.774,15,41,22,6,1,8,23
5970,2/23/2017,Away,W,45,0.495,20,0.392,19,24,0.792,12,48,28,12,5,16,25
6070,2/25/2017,Home,W,44,0.468,22,0.379,32,42,0.762,13,32,32,15,6,13,21
61109,2/27/2017,Home,L,32,0.364,10,0.222,34,42,0.81,12,39,22,8,5,10,22
6272,3/1/2017,Away,W,37,0.425,20,0.385,28,33,0.848,19,62,21,3,2,16,17
6370,3/4/2017,Home,W,39,0.5,18,0.429,27,36,0.75,10,43,25,10,4,14,20
6470,3/6/2017,Away,L,41,0.466,14,0.359,14,17,0.824,7,43,19,3,3,12,20
6570,3/8/2017,Home,L,35,0.443,8,0.25,30,40,0.75,10,31,22,9,4,8,20
6670,3/10/2017,Away,W,37,0.416,15,0.319,26,32,0.813,11,54,26,11,4,17,15
6770,3/12/2017,Home,W,41,0.427,16,0.356,19,28,0.679,20,52,25,10,4,6,17
6870,3/15/2017,Home,W,50,0.549,18,0.419,21,32,0.656,13,50,37,13,4,19,21
6970,3/17/2017,Away,L,37,0.407,13,0.325,25,32,0.781,10,46,18,6,3,12,19
7070,3/18/2017,Away,W,38,0.458,5,0.208,28,35,0.8,10,48,20,5,5,14,24
71109,3/20/2017,Home,W,45,0.506,17,0.447,18,23,0.783,6,35,27,12,2,12,22
7272,3/24/2017,Home,W,44,0.473,14,0.359,15,20,0.75,15,59,29,5,3,18,19
7370,3/26/2017,Home,W,50,0.633,20,0.513,17,21,0.81,2,36,32,8,4,19,23
7470,3/28/2017,Home,L,33,0.388,5,0.161,35,39,0.897,10,38,20,9,2,14,14
7570,3/30/2017,Away,L,40,0.44,8,0.235,19,23,0.826,13,42,18,9,3,18,20
7670,3/31/2017,Away,L,34,0.374,12,0.324,18,23,0.783,18,48,20,6,3,13,12
7770,4/2/2017,Away,W,47,0.47,14,0.368,15,23,0.652,13,46,23,8,4,15,23
7870,4/5/2017,Home,W,37,0.425,10,0.294,26,38,0.684,11,56,19,7,3,16,20
7970,4/7/2017,Home,L,36,0.414,16,0.314,21,28,0.75,9,49,25,3,6,11,15
8070,4/9/2017,Away,W,45,0.563,18,0.419,27,31,0.871,5,41,26,3,2,16,22
8171,4/10/2017,Away,L,33,0.393,9,0.225,21,27,0.778,9,41,23,5,3,15,23
8270,4/12/2017,Home,W,45,0.464,19,0.339,14,22,0.636,16,47,37,11,7,10,14
1273,10/26/2016,Home,W,47,0.505,10,0.526,26,34,0.765,8,52,30,11,6,16,23
2273,10/28/2016,Away,L,37,0.378,7,0.292,13,20,0.65,14,49,22,7,6,13,22
3273,10/29/2016,Away,L,43,0.489,7,0.389,8,9,0.889,8,33,34,8,7,13,16
4273,11/1/2016,Home,W,41,0.471,10,0.357,23,29,0.793,11,43,19,10,8,15,20
5273,11/3/2016,Away,L,38,0.469,10,0.435,21,27,0.778,10,32,29,14,4,21,23
6273,11/5/2016,Home,W,46,0.535,12,0.462,7,12,0.583,8,36,27,8,9,11,20
7273,11/7/2016,Away,L,40,0.426,9,0.273,11,15,0.733,12,52,23,8,4,18,25
890,11/9/2016,Home,W,49,0.544,9,0.474,15,20,0.75,7,43,25,9,6,16,17
971,11/11/2016,Away,L,39,0.443,5,0.263,22,23,0.957,4,40,23,14,3,13,28
1071,11/12/2016,Home,L,36,0.419,6,0.222,21,28,0.75,11,40,17,9,9,13,22
11110,11/14/2016,Home,W,35,0.389,8,0.32,10,10,1,7,49,22,9,9,9,14
1274,11/16/2016,Home,W,43,0.5,10,0.357,7,11,0.636,5,40,22,8,12,10,16
1371,11/18/2016,Home,L,36,0.474,1,0.143,23,29,0.793,10,35,18,5,8,18,19
1471,11/20/2016,Away,W,40,0.449,11,0.5,24,31,0.774,15,51,23,13,2,22,20
1571,11/21/2016,Home,L,33,0.32,6,0.261,11,12,0.917,15,49,13,5,4,11,23
1671,11/23/2016,Home,L,34,0.405,7,0.259,10,14,0.714,7,37,16,15,5,18,20
1771,11/25/2016,Home,W,48,0.552,11,0.423,11,16,0.688,9,47,25,11,5,14,19
1871,11/27/2016,Home,W,40,0.435,5,0.263,6,7,0.857,13,52,26,8,4,13,21
1971,11/30/2016,Away,L,36,0.5,6,0.429,31,35,0.886,4,32,19,3,4,15,14
2071,12/4/2016,Away,W,39,0.494,5,0.357,28,35,0.8,5,36,21,9,2,9,24
21110,12/5/2016,Away,L,35,0.412,3,0.2,33,35,0.943,9,40,20,10,5,14,21
2274,12/7/2016,Away,W,35,0.449,7,0.304,32,41,0.78,12,49,16,11,3,18,16
2371,12/9/2016,Away,L,32,0.464,14,0.56,25,26,0.962,4,38,21,5,4,13,18
2471,12/10/2016,Home,W,40,0.482,15,0.517,23,28,0.821,10,39,24,11,9,13,13
2571,12/12/2016,Home,W,43,0.489,17,0.472,7,10,0.7,5,42,24,4,11,11,21
2671,12/14/2016,Away,L,33,0.371,9,0.333,14,17,0.824,6,38,14,8,5,8,21
2771,12/15/2016,Away,L,36,0.414,3,0.143,20,24,0.833,7,46,23,6,4,12,21
2871,12/17/2016,Away,W,40,0.482,6,0.316,19,25,0.76,9,51,20,6,3,9,16
2971,12/19/2016,Home,W,41,0.471,7,0.333,18,21,0.857,9,41,18,6,5,15,20
3071,12/20/2016,Away,L,39,0.429,6,0.261,27,33,0.818,11,44,22,10,5,9,14
31110,12/22/2016,Home,L,35,0.427,7,0.304,25,29,0.862,8,50,20,5,3,19,21
3274,12/26/2016,Away,L,34,0.42,9,0.36,8,10,0.8,9,40,26,5,5,16,21
3371,12/28/2016,Away,L,35,0.443,11,0.393,24,29,0.828,5,34,24,10,4,13,29
3471,12/30/2016,Home,W,39,0.481,7,0.368,26,30,0.867,8,42,26,7,6,11,22
3571,1/1/2017,Home,W,43,0.5,9,0.409,22,24,0.917,8,46,28,5,5,11,16
3671,1/3/2017,Away,W,43,0.581,9,0.563,26,30,0.867,6,34,26,7,7,11,8
3771,1/5/2017,Home,W,48,0.516,10,0.455,15,19,0.789,7,44,23,7,9,6,12
3871,1/7/2017,Home,W,43,0.5,11,0.458,26,28,0.929,12,53,25,11,0,19,23
3971,1/12/2017,Away,L,44,0.468,12,0.414,12,13,0.923,12,34,26,9,4,16,15
4071,1/16/2017,Home,W,41,0.506,5,0.263,11,16,0.688,5,45,26,11,6,16,18
41110,1/18/2017,Away,W,39,0.52,7,0.333,21,25,0.84,8,32,22,11,3,14,21
4274,1/20/2017,Away,L,34,0.425,9,0.391,18,25,0.72,8,37,24,17,6,20,12
4371,1/21/2017,Away,L,39,0.506,10,0.5,12,17,0.706,4,36,17,10,3,16,23
4471,1/23/2017,Home,L,38,0.442,7,0.269,20,25,0.8,7,37,18,7,4,11,20
4571,1/26/2017,Away,W,42,0.519,10,0.556,15,17,0.882,6,44,21,7,4,18,22
4671,1/27/2017,Home,W,38,0.487,10,0.357,29,33,0.879,7,29,19,14,4,10,24
4771,1/29/2017,Home,W,47,0.54,5,0.238,21,26,0.808,7,42,28,9,7,10,21
4871,2/1/2017,Away,W,33,0.478,9,0.45,23,26,0.885,5,38,25,5,1,17,23
4971,2/3/2017,Away,W,37,0.43,8,0.4,24,31,0.774,12,49,20,11,10,14,19
5071,2/4/2017,Home,W,44,0.484,7,0.292,10,15,0.667,7,41,22,11,4,6,17
51110,2/6/2017,Home,W,33,0.379,8,0.308,19,29,0.655,13,37,19,7,10,10,17
5274,2/8/2017,Home,L,41,0.5,13,0.52,22,26,0.846,7,38,24,7,2,12,18
5371,2/10/2017,Away,L,45,0.489,4,0.19,13,15,0.867,10,42,29,3,5,11,22
5471,2/11/2017,Home,L,35,0.479,10,0.455,20,24,0.833,8,36,19,2,6,14,25
5571,2/13/2017,Home,L,38,0.487,9,0.45,21,30,0.7,6,37,21,8,3,11,23
5671,2/15/2017,Away,L,40,0.465,12,0.5,12,14,0.857,13,43,30,2,1,11,17
5771,2/16/2017,Home,L,40,0.5,4,0.222,14,18,0.778,5,35,21,7,1,11,12
5871,2/24/2017,Home,W,40,0.513,11,0.423,11,11,1,8,50,23,8,7,16,19
5971,2/25/2017,Away,L,34,0.4,4,0.333,23,26,0.885,13,43,21,8,4,15,24
6071,2/27/2017,Away,W,41,0.451,13,0.433,22,25,0.88,13,55,29,7,5,15,26
61110,3/1/2017,Away,L,37,0.457,7,0.304,18,25,0.72,13,41,22,13,1,17,26
6274,3/5/2017,Away,W,35,0.449,15,0.455,12,21,0.571,9,44,24,6,4,15,22
6371,3/6/2017,Away,L,37,0.457,12,0.4,2,3,0.667,6,41,29,3,5,15,17
6471,3/8/2017,Home,W,44,0.5,11,0.478,16,19,0.842,9,46,27,3,2,5,18
6571,3/10/2017,Away,L,33,0.44,2,0.111,17,22,0.773,8,36,15,14,3,18,24
6671,3/12/2017,Home,W,35,0.427,5,0.333,27,32,0.844,11,46,12,2,4,9,15
6771,3/14/2017,Away,L,32,0.368,8,0.276,9,15,0.6,14,53,16,6,3,16,14
6871,3/15/2017,Home,W,39,0.534,12,0.429,8,9,0.889,3,42,26,8,6,14,15
6971,3/19/2017,Away,L,33,0.413,6,0.261,19,26,0.731,9,33,22,7,2,13,23
7071,3/20/2017,Home,W,38,0.437,10,0.5,21,23,0.913,10,43,21,9,9,7,19
71110,3/22/2017,Away,L,38,0.437,11,0.393,13,19,0.684,18,45,20,13,6,13,19
7274,3/24/2017,Home,L,48,0.505,13,0.542,8,11,0.727,11,39,19,9,8,12,29
7371,3/26/2017,Home,W,38,0.427,7,0.412,24,29,0.828,12,51,16,9,4,9,13
7471,3/28/2017,Home,L,40,0.494,5,0.278,29,35,0.829,11,37,25,8,5,14,22
7571,3/29/2017,Away,L,37,0.435,10,0.4,13,15,0.867,12,43,19,5,7,12,18
7671,3/31/2017,Away,L,36,0.414,11,0.423,17,21,0.81,12,42,19,7,4,13,21
7771,4/2/2017,Away,L,48,0.457,16,0.39,18,20,0.9,12,46,32,6,3,9,24
7871,4/4/2017,Home,W,39,0.438,12,0.48,18,18,1,10,43,16,7,4,11,17
7971,4/6/2017,Home,W,38,0.475,8,0.32,20,26,0.769,12,44,20,15,3,16,12
8071,4/8/2017,Away,W,51,0.593,11,0.5,14,19,0.737,6,45,35,6,4,15,15
8172,4/10/2017,Away,W,49,0.576,5,0.313,17,21,0.81,14,44,30,9,5,14,23
8271,4/12/2017,Home,W,39,0.476,10,0.417,16,19,0.842,8,41,21,5,7,10,14
1275,10/27/2016,Away,W,37,0.407,8,0.276,32,46,0.696,15,48,12,10,4,7,25
2275,10/30/2016,Home,W,34,0.41,6,0.222,14,20,0.7,14,49,17,8,4,13,14
3275,10/31/2016,Home,W,40,0.5,6,0.375,30,38,0.789,5,44,21,8,4,16,23
4275,11/2/2016,Home,L,34,0.391,7,0.318,8,18,0.444,8,41,22,13,5,17,19
5275,11/4/2016,Away,W,32,0.376,8,0.296,27,33,0.818,11,47,19,17,6,11,23
6275,11/5/2016,Away,W,47,0.516,9,0.391,13,14,0.929,7,41,24,8,6,8,19
7275,11/7/2016,Home,W,41,0.539,13,0.52,19,22,0.864,2,46,28,8,7,10,20
891,11/9/2016,Home,W,38,0.437,11,0.344,24,33,0.727,14,55,24,9,7,7,15
972,11/11/2016,Away,W,39,0.453,11,0.407,21,35,0.6,11,45,18,9,3,10,20
1072,11/12/2016,Away,W,40,0.526,11,0.458,28,37,0.757,9,42,25,7,4,14,19
11111,11/14/2016,Home,W,48,0.533,14,0.56,17,21,0.81,9,43,32,17,6,11,22
1276,11/16/2016,Home,L,37,0.457,9,0.36,24,34,0.706,8,35,15,13,7,8,19
1372,11/18/2016,Away,W,40,0.526,13,0.448,28,34,0.824,5,37,27,7,6,14,24
1472,11/19/2016,Home,W,36,0.468,11,0.407,19,23,0.826,11,38,20,6,2,13,20
1572,11/21/2016,Home,W,39,0.527,10,0.4,35,42,0.833,6,42,23,5,4,14,24
1672,11/23/2016,Away,W,43,0.506,15,0.469,23,31,0.742,6,43,26,11,4,9,17
1772,11/25/2016,Away,L,35,0.479,7,0.333,20,26,0.769,6,33,26,4,5,14,16
1872,11/27/2016,Away,L,22,0.314,4,0.167,22,27,0.815,6,40,11,9,4,20,13
1972,11/29/2016,Away,L,46,0.422,13,0.325,17,22,0.773,11,56,21,10,3,14,29
2072,12/1/2016,Away,W,42,0.472,13,0.419,16,24,0.667,14,47,33,7,3,11,32
21111,12/2/2016,Away,W,45,0.511,10,0.417,14,16,0.875,12,47,27,6,7,9,18
2276,12/4/2016,Home,L,36,0.444,10,0.333,20,28,0.714,16,51,19,5,7,20,24
2372,12/7/2016,Home,L,36,0.391,8,0.308,18,24,0.75,17,47,15,3,2,13,24
2472,12/10/2016,Home,W,54,0.574,17,0.472,8,9,0.889,9,40,34,10,2,10,22
2572,12/12/2016,Home,W,42,0.472,11,0.478,26,28,0.929,13,38,26,9,8,12,20
2672,12/14/2016,Away,W,37,0.5,13,0.52,26,37,0.703,7,42,21,6,5,11,20
2772,12/16/2016,Away,W,36,0.434,7,0.28,23,29,0.793,7,50,17,1,3,10,20
2872,12/18/2016,Away,L,43,0.494,7,0.292,17,24,0.708,12,40,28,7,1,15,23
2972,12/20/2016,Home,W,47,0.547,16,0.444,9,13,0.692,5,37,32,7,2,12,13
3072,12/22/2016,Home,W,39,0.47,11,0.393,17,22,0.773,6,40,18,8,6,12,22
31111,12/23/2016,Home,L,34,0.459,13,0.448,7,11,0.636,6,41,17,9,4,20,16
3276,12/25/2016,Away,L,37,0.435,10,0.345,18,22,0.818,10,42,24,9,5,15,20
3372,12/26/2016,Home,L,39,0.464,9,0.36,15,20,0.75,4,38,22,6,6,11,19
3472,12/28/2016,Away,L,37,0.394,11,0.297,13,18,0.722,16,58,15,6,4,11,20
3572,12/30/2016,Away,L,45,0.469,13,0.394,13,16,0.813,11,38,22,8,4,15,25
3672,12/31/2016,Away,L,31,0.413,8,0.267,18,21,0.857,7,38,14,4,4,15,25
3772,1/2/2017,Home,W,37,0.463,7,0.438,28,38,0.737,12,51,17,1,11,19,21
3872,1/4/2017,Home,W,37,0.507,9,0.391,32,45,0.711,8,45,23,5,5,13,23
3972,1/6/2017,Away,W,39,0.464,13,0.419,15,21,0.714,8,45,28,6,5,8,13
4072,1/8/2017,Home,W,36,0.419,9,0.3,17,25,0.68,9,51,27,8,3,11,20
41111,1/11/2017,Home,W,39,0.513,9,0.346,18,26,0.692,9,49,23,11,5,21,20
4276,1/14/2017,Home,W,48,0.522,10,0.357,7,8,0.875,7,42,28,6,6,7,24
4372,1/16/2017,Home,W,45,0.549,12,0.429,18,22,0.818,10,47,27,9,5,15,15
4472,1/19/2017,Home,L,42,0.483,4,0.182,13,24,0.542,14,41,24,9,6,11,21
4572,1/21/2017,Away,L,40,0.417,10,0.313,8,8,1,10,35,23,5,2,7,23
4672,1/23/2017,Away,W,42,0.5,14,0.583,17,22,0.773,10,46,23,4,8,11,19
4772,1/24/2017,Away,L,33,0.465,18,0.529,26,41,0.634,11,46,17,4,1,17,22
4872,1/28/2017,Away,L,36,0.439,12,0.429,14,22,0.636,8,32,24,7,2,14,18
4972,2/1/2017,Away,W,44,0.518,5,0.263,31,38,0.816,8,46,20,9,8,10,28
5072,2/2/2017,Home,L,40,0.5,10,0.4,30,39,0.769,9,37,24,7,7,15,18
51111,2/5/2017,Away,L,35,0.417,10,0.345,22,28,0.786,8,46,22,4,0,13,13
5276,2/6/2017,Away,L,42,0.467,13,0.371,12,18,0.667,9,39,24,7,5,9,19
5372,2/8/2017,Away,W,45,0.489,10,0.4,19,28,0.679,14,47,22,8,3,11,20
5472,2/11/2017,Away,W,40,0.471,14,0.412,13,20,0.65,10,50,26,3,6,13,21
5572,2/13/2017,Away,W,36,0.444,9,0.36,7,11,0.636,6,49,16,7,7,13,19
5672,2/15/2017,Home,W,37,0.468,14,0.378,11,12,0.917,5,40,24,18,3,16,17
5772,2/23/2017,Away,L,38,0.409,11,0.393,26,37,0.703,10,38,23,11,0,14,16
5872,2/24/2017,Home,L,35,0.443,7,0.304,20,24,0.833,8,36,18,9,2,12,26
5972,2/26/2017,Home,W,45,0.464,10,0.313,24,34,0.706,15,47,27,14,3,9,25
6072,3/1/2017,Home,L,42,0.447,12,0.353,7,13,0.538,10,36,26,8,3,7,23
61111,3/3/2017,Away,L,36,0.563,8,0.421,21,36,0.583,7,38,23,4,1,23,18
6276,3/4/2017,Away,W,41,0.482,6,0.24,13,16,0.813,11,37,20,7,5,14,17
6372,3/6/2017,Home,W,39,0.534,9,0.45,29,47,0.617,8,47,23,7,5,13,24
6472,3/8/2017,Away,L,35,0.422,9,0.375,12,18,0.667,10,36,18,9,3,16,18
6572,3/9/2017,Away,W,40,0.513,11,0.367,23,28,0.821,7,47,24,2,4,14,18
6672,3/11/2017,Home,W,40,0.494,8,0.32,24,29,0.828,8,41,25,13,3,13,13
6772,3/13/2017,Away,L,39,0.5,12,0.4,18,23,0.783,3,28,16,4,2,6,22
6872,3/15/2017,Home,L,35,0.467,5,0.208,21,29,0.724,6,42,23,3,4,15,20
6972,3/16/2017,Away,L,44,0.524,16,0.5,10,15,0.667,4,34,26,5,4,9,19
7072,3/18/2017,Home,W,40,0.513,8,0.308,20,29,0.69,7,54,27,4,3,14,15
71111,3/20/2017,Home,W,43,0.494,10,0.323,18,24,0.75,9,43,25,8,4,9,19
7276,3/21/2017,Away,W,45,0.536,15,0.455,28,32,0.875,13,48,23,4,4,15,21
7372,3/23/2017,Away,L,36,0.45,9,0.333,14,21,0.667,9,45,18,6,2,17,16
7472,3/25/2017,Home,W,38,0.452,7,0.259,25,28,0.893,11,47,14,9,5,10,17
7572,3/26/2017,Home,L,32,0.41,10,0.345,23,28,0.821,6,45,20,7,2,9,14
7672,3/29/2017,Home,W,47,0.566,12,0.4,27,37,0.73,8,41,27,6,4,10,22
7772,3/30/2017,Away,W,44,0.55,12,0.545,24,34,0.706,7,39,20,4,4,14,21
7872,4/1/2017,Home,W,38,0.551,11,0.44,28,34,0.824,4,39,24,8,5,17,19
7972,4/5/2017,Home,W,38,0.507,12,0.387,24,31,0.774,5,40,22,11,0,15,19
8072,4/8/2017,Away,W,42,0.5,6,0.273,8,14,0.571,8,45,21,8,7,6,15
8173,4/10/2017,Home,W,46,0.505,10,0.385,23,28,0.821,12,49,29,9,0,9,16
8272,4/12/2017,Home,W,43,0.518,10,0.357,19,25,0.76,11,43,29,4,6,6,15
1277,10/26/2016,Home,W,45,0.506,12,0.343,18,22,0.818,11,39,21,10,4,15,24
2277,10/28/2016,Away,L,32,0.381,9,0.391,16,21,0.762,11,43,16,6,7,14,29
3277,10/30/2016,Away,L,35,0.402,7,0.219,19,24,0.792,11,41,20,15,2,21,18
4277,11/1/2016,Away,L,40,0.449,6,0.214,22,25,0.88,11,44,14,8,2,19,25
5277,11/2/2016,Away,W,48,0.533,9,0.409,18,20,0.9,11,42,24,11,9,15,25
6277,11/4/2016,Home,W,45,0.474,8,0.267,19,21,0.905,16,51,26,9,5,16,19
7277,11/6/2016,Home,W,41,0.456,10,0.435,27,35,0.771,15,53,22,8,5,19,22
892,11/8/2016,Home,L,38,0.487,10,0.385,11,14,0.786,8,37,20,6,1,16,19
973,11/10/2016,Away,W,38,0.514,9,0.333,16,22,0.727,4,42,18,8,2,21,19
1073,11/12/2016,Away,W,52,0.553,16,0.533,6,7,0.857,10,47,36,8,5,10,17
11112,11/13/2016,Away,L,33,0.465,8,0.333,25,30,0.833,5,39,16,6,5,17,31
1278,11/15/2016,Home,W,41,0.446,9,0.321,34,43,0.791,14,55,24,9,2,11,17
1373,11/18/2016,Home,L,39,0.448,12,0.48,17,21,0.81,15,45,24,6,1,13,21
1473,11/20/2016,Home,L,41,0.441,13,0.419,15,21,0.714,10,37,26,11,3,10,19
1573,11/22/2016,Home,W,42,0.506,14,0.519,13,16,0.813,6,35,25,8,7,17,17
1673,11/23/2016,Away,L,40,0.43,8,0.4,18,22,0.818,7,37,22,5,1,11,25
1773,11/25/2016,Home,L,32,0.356,5,0.227,16,23,0.696,14,45,20,12,3,18,16
1873,11/27/2016,Home,W,42,0.442,8,0.4,17,20,0.85,15,53,20,7,2,9,15
1973,11/29/2016,Away,L,37,0.425,5,0.167,9,18,0.5,9,47,26,8,5,12,17
2073,11/30/2016,Away,W,33,0.407,2,0.25,28,41,0.683,18,60,17,12,3,23,24
21112,12/2/2016,Away,L,32,0.344,6,0.231,10,17,0.588,19,46,16,6,2,16,18
2278,12/3/2016,Away,L,35,0.432,7,0.333,23,29,0.793,14,44,16,7,4,18,18
2373,12/5/2016,Home,L,39,0.448,5,0.357,18,23,0.783,15,43,15,8,1,10,23
2473,12/7/2016,Away,L,34,0.391,5,0.25,22,27,0.815,14,39,14,13,4,27,22
2573,12/9/2016,Home,L,40,0.46,9,0.346,26,34,0.765,10,49,18,4,2,15,21
2673,12/11/2016,Home,L,42,0.477,10,0.357,18,22,0.818,9,41,26,7,1,14,22
2773,12/12/2016,Away,L,33,0.393,10,0.435,16,21,0.762,17,39,18,12,3,19,16
2873,12/14/2016,Away,L,35,0.385,6,0.222,21,34,0.618,18,49,11,8,6,10,26
2973,12/16/2016,Away,W,36,0.456,9,0.3,19,22,0.864,8,46,19,10,4,20,21
3073,12/17/2016,Away,L,41,0.477,16,0.432,10,13,0.769,10,41,30,3,2,11,16
31112,12/20/2016,Away,L,44,0.489,16,0.485,9,11,0.818,10,40,29,5,12,12,20
3278,12/22/2016,Away,L,40,0.444,14,0.368,13,15,0.867,9,40,18,7,2,13,14
3373,12/23/2016,Away,L,31,0.356,8,0.348,20,24,0.833,12,46,16,8,6,16,14
3473,12/25/2016,Home,W,40,0.476,8,0.32,23,30,0.767,13,48,18,7,3,13,21
3573,12/27/2016,Home,L,39,0.47,4,0.25,18,22,0.818,15,40,19,8,3,14,21
3673,12/29/2016,Home,L,32,0.471,7,0.368,18,25,0.72,7,34,15,8,1,15,18
3773,1/1/2017,Home,L,37,0.402,15,0.469,25,31,0.806,16,43,19,8,3,7,21
3873,1/3/2017,Home,W,42,0.512,17,0.515,15,28,0.536,9,43,34,5,2,9,23
3973,1/5/2017,Away,L,36,0.419,10,0.323,27,33,0.818,10,40,15,7,3,11,25
4073,1/6/2017,Home,W,48,0.5,10,0.357,21,29,0.724,18,62,22,6,2,11,22
